Method,Name,Error,Occurrences
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:24 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",11
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:18 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",1
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:49 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",11
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:37 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",2
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:54 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",24
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:15 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",2
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:42 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",9
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:22 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",26
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:19 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",1
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:50 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",7
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:00 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",11
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:34 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",2
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:31 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",15
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:38 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",14
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:35 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",19
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:13 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",2
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:12 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",4
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:53 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",16
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:57 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",27
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:02 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",6
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:10 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",3
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:25 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",7
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:21 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",10
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:46 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",5
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:28 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",10
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:51 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",8
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:06 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",18
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:25:22 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",1
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:34 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",3
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:30 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",9
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:42 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",4
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:40 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",3
GET,/lorem-256K.html,"HTTPProtocolViolationError('A new response began before end of <HTTPSocketPoolResponse status=200 headers={\'Server\': \'nginx/1.29.1\', \'Date\': \'Thu, 07 Aug 2025 10:24:50 GMT\', \'Content-Type\': \'text/html\', \'Content-Length\': \'262144\', \'Connection\': \'keep-alive\', \'Last-Modified\': \'Mon, 21 Jul 2025 07:00:46 GMT\', \'ETag\': \'""687de59e-40000""\', \'Accept-Ranges\': \'bytes\'}>.')",3
